11.9237899464	39.9331265058	178
11.9349687638	39.9304065447	179
11.9461466927	39.9276855101	180
11.9573237328	39.9249634023	181
11.9684998839	39.9222402215	182
11.979675146	39.9195159678	183
11.9908495187	39.9167906415	184
12.002023002	39.9140642427	185
12.0131955955	39.9113367716	186
12.0243672991	39.9086082284	187
12.0355381127	39.9058786133	188
12.046708036	39.9031479265	189
12.0578770688	39.9004161682	190
12.0690452109	39.8976833385	191
12.0802124622	39.8949494377	192
12.0913788225	39.8922144659	193
12.1025442915	39.8894784234	194
12.113708869	39.8867413102	195
12.124872555	39.8840031267	196
12.1360353491	39.881263873	197
12.1471972513	39.8785235493	198
12.1583582612	39.8757821557	199
12.1695183788	39.8730396925	200
12.1806776038	39.8702961599	201
12.1918359361	39.867551558	202
12.2029933754	39.864805887	203
12.2141499215	39.8620591472	204
12.2253055744	39.8593113387	205
12.2364603337	39.8565624617	206
12.2476141993	39.8538125164	207
12.258767171	39.8510615029	208
12.2699192486	39.8483094216	209
12.281070432	39.8455562725	210
12.2922207209	39.8428020559	211
12.3033701151	39.8400467719	212
12.3145186146	39.8372904207	213
12.325666219	39.8345330026	214
12.3368129282	39.8317745177	215
12.347958742	39.8290149661	216
12.3591036602	39.8262543482	217
12.3702476827	39.8234926641	218
12.3813908092	39.8207299139	219
12.3925330396	39.8179660979	220
12.4036743736	39.8152012163	221
12.4148148111	39.8124352692	222
12.425954352	39.8096682568	223
12.437092996	39.8069001794	224
12.4482307429	39.8041310371	225
12.4593675925	39.8013608301	226
12.4705035447	39.7985895585	227
12.4816385993	39.7958172227	228
12.4927727562	39.7930438228	229
12.503906015	39.7902693589	230
12.5150383756	39.7874938313	231
12.5261698379	39.7847172401	232
12.5373004017	39.7819395856	233
12.5484300668	39.7791608679	234
12.5595588329	39.7763810872	235
12.5706867	39.7736002437	236
12.5818136678	39.7708183377	237
12.5929397362	39.7680353692	238
12.6040649049	39.7652513385	239
12.6151891738	39.7624662458	240
12.6263125428	39.7596800913	241
12.6374350115	39.7568928751	242
12.6485565799	39.7541045975	243
12.6596772478	39.7513152586	244
12.670797015	39.7485248586	245
12.6819158812	39.7457333978	246
12.6930338464	39.7429408762	247
12.7041509104	39.7401472942	248
12.7152670729	39.7373526519	249
12.7263823338	39.7345569494	250
12.7374966929	39.7317601871	251
12.74861015	39.728962365	252
12.759722705	39.7261634833	253
12.7708343576	39.7233635424	254
12.7819451078	39.7205625422	255
12.7930549552	39.7177604831	256
12.8041638998	39.7149573652	257
12.8152719414	39.7121531887	258
12.8263790797	39.7093479539	259
12.8374853146	39.7065416608	260
12.848590646	39.7037343098	261
12.8596950736	39.7009259009	262
12.8707985973	39.6981164344	263
12.8819012169	39.6953059104	264
12.8930029322	39.6924943292	265
12.904103743	39.689681691	266
12.9152036492	39.6868679959	267
12.9263026506	39.6840532441	268
12.9374007471	39.6812374359	269
12.9484979383	39.6784205714	270
12.9595942243	39.6756026508	271
12.9706896047	39.6727836743	272
12.9817840794	39.669963642	273
12.9928776483	39.6671425543	274
13.0039703112	39.6643204112	275
13.0150620678	39.661497213	276
13.0261529181	39.6586729599	277
13.0372428618	39.655847652	278
13.0483318988	39.6530212896	279
13.0594200289	39.6501938728	280
13.0705072519	39.6473654018	281
13.0815935677	39.6445358768	282
13.0926789761	39.6417052981	283
13.1037634768	39.6388736658	284
13.1148470698	39.63604098	285
13.1259297549	39.6332072411	286
13.1370115319	39.6303724491	287
13.1480924006	39.6275366043	288
13.1591723609	39.6246997069	289
13.1702514125	39.621861757	290
13.1813295553	39.6190227549	291
13.1924067892	39.6161827007	292
13.203483114	39.6133415947	293
13.2145585294	39.6104994369	294
13.2256330354	39.6076562278	295
13.2367066318	39.6048119673	296
13.2477793183	39.6019666557	297
13.2588510949	39.5991202932	298
13.2699219613	39.59627288	299
13.2809919174	39.5934244163	300
13.292060963	39.5905749023	301
13.3031290979	39.5877243382	302
13.3141963221	39.5848727241	303
13.3252626352	39.5820200603	304
13.3363280372	39.5791663469	305
13.3473925279	39.5763115841	306
13.358456107	39.5734557722	307
13.3695187745	39.5705989113	308
13.3805805302	39.5677410017	309
13.3916413739	39.5648820434	310
13.4027013054	39.5620220368	311
13.4137603246	39.5591609819	312
13.4248184313	39.5562988791	313
13.4358756254	39.5534357284	314
13.4469319066	39.5505715301	315
13.4579872748	39.5477062844	316
13.4690417299	39.5448399914	317
13.4800952716	39.5419726514	318
13.4911478999	39.5391042646	319
13.5021996145	39.5362348311	320
13.5132504153	39.5333643511	321
13.5243003021	39.5304928248	322
13.5353492748	39.5276202525	323
13.5463973332	39.5247466343	324
13.5574444771	39.5218719705	325
13.5684907063	39.5189962611	326
13.5795360208	39.5161195064	327
13.5905804203	39.5132417066	328
13.6016239047	39.5103628619	329
13.6126664738	39.5074829725	330
13.6237081274	39.5046020385	331
13.6347488654	39.5017200602	332
13.6457886877	39.4988370378	333
13.656827594	39.4959529714	334
13.6678655843	39.4930678612	335
13.6789026582	39.4901817075	336
13.6899388158	39.4872945105	337
13.7009740567	39.4844062702	338
13.712008381	39.481516987	339
13.7230417883	39.478626661	340
13.7340742786	39.4757352924	341
13.7451058516	39.4728428815	342
13.7561365073	39.4699494283	343
13.7671662454	39.4670549331	344
13.7781950658	39.464159396	345
13.7892229684	39.4612628174	346
13.8002499529	39.4583651973	347
13.8112760193	39.455466536	348
13.8223011673	39.4525668337	349
13.8333253969	39.4496660905	350
13.8443487078	39.4467643067	351
13.8553710998	39.4438614824	352
13.8663925729	39.4409576178	353
13.8774131269	39.4380527132	354
13.8884327616	39.4351467687	355
13.8994514768	39.4322397845	356
13.9104692725	39.4293317609	357
13.9214861484	39.4264226979	358
13.9325021044	39.4235125959	359
13.9435171403	39.4206014549	360
13.954531256	39.4176892752	361
13.9655444513	39.414776057	362
13.976556726	39.4118618005	363
13.9875680801	39.4089465059	364
13.9985785133	39.4060301734	365
14.0095880256	39.4031128031	366
14.0205966166	39.4001943952	367
14.0316042864	39.3972749501	368
14.0426110347	39.3943544677	369
14.0536168614	39.3914329484	370
14.0646217663	39.3885103924	371
14.0756257492	39.3855867997	372
14.0866288101	39.3826621707	373
14.0976309488	39.3797365056	374
14.1086321651	39.3768098044	375
14.1196324588	39.3738820674	376
14.1306318298	39.3709532949	377
14.141630278	39.3680234869	378
14.1526278032	39.3650926438	379
14.1636244052	39.3621607656	380
14.1746200839	39.3592278526	381
14.1856148392	39.356293905	382
14.1966086708	39.353358923	383
14.2076015787	39.3504229067	384
14.2185935627	39.3474858564	385
14.2295846226	39.3445477723	386
14.2405747583	39.3416086545	387
14.2515639697	39.3386685033	388
14.2625522565	39.3357273188	389
14.2735396187	39.3327851012	390
14.2845260561	39.3298418508	391
14.2955115685	39.3268975677	392
14.3064961557	39.3239522521	393
14.3174798178	39.3210059043	394
14.3284625544	39.3180585244	395
14.3394443654	39.3151101125	396
14.3504252508	39.312160669	397
14.3614052103	39.309210194	398
14.3723842437	39.3062586877	399
14.3833623511	39.3033061503	400
14.3943395321	39.3003525819	401
14.4053157866	39.2973979829	402
14.4162911146	39.2944423533	403
14.4272655159	39.2914856934	404
14.4382389902	39.2885280034	405
14.4492115375	39.2855692834	406
14.4601831576	39.2826095337	407
14.4711538504	39.2796487544	408
14.4821236157	39.2766869458	409
14.4930924534	39.273724108	410
14.5040603633	39.2707602413	411
14.5150273453	39.2677953459	412
14.5259933992	39.2648294218	413
14.536958525	39.2618624694	414
14.5479227224	39.2588944888	415
14.5588859912	39.2559254802	416
14.5698483315	39.2529554439	417
14.5808097429	39.2499843799	418
14.5917702255	39.2470122886	419
14.6027297789	39.2440391701	420
14.6136884032	39.2410650245	421
14.6246460981	39.2380898522	422
14.6356028634	39.2351136533	423
14.6465586992	39.2321364279	424
14.6575136051	39.2291581763	425
14.6684675811	39.2261788987	426
14.679420627	39.2231985953	427
14.6903727428	39.2202172663	428
14.7013239281	39.2172349118	429
14.712274183	39.2142515321	430
14.7232235072	39.2112671273	431
14.7341719006	39.2082816977	432
14.7451193631	39.2052952435	433
14.7560658945	39.2023077648	434
14.7670114947	39.1993192618	435
14.7779561636	39.1963297348	436
14.788899901	39.1933391839	437
14.7998427067	39.1903476094	438
14.8107845807	39.1873550113	439
14.8217255228	39.18436139	440
14.8326655328	39.1813667457	441
14.8436046106	39.1783710784	442
14.8545427561	39.1753743885	443
14.8654799692	39.1723766761	444
14.8764162496	39.1693779413	445
14.8873515973	39.1663781845	446
14.8982860121	39.1633774058	447
14.9092194939	39.1603756054	448
14.9201520425	39.1573727834	449
14.9310836578	39.1543689402	450
14.9420143397	39.1513640759	451
14.952944088	39.1483581906	452
14.9638729026	39.1453512846	453
14.9748007833	39.1423433581	454
14.9857277301	39.1393344112	455
14.9966537427	39.1363244443	456
15.0075788211	39.1333134574	457
15.0185029651	39.1303014507	458
15.0294261745	39.1272884245	459
15.0403484493	39.124274379	460
15.0512697893	39.1212593143	461
15.0621901944	39.1182432307	462
15.0731096644	39.1152261283	463
15.0840281991	39.1122080074	464
15.0949457986	39.1091888681	465
15.1058624625	39.1061687106	466
15.1167781909	39.1031475352	467
15.1276929835	39.100125342	468
15.1386068402	39.0971021312	469
15.1495197609	39.0940779031	470
15.1604317455	39.0910526577	471
15.1713427937	39.0880263954	472
15.1822529056	39.0849991163	473
15.1931620809	39.0819708207	474
15.2040703196	39.0789415086	475
15.2149776214	39.0759111803	476
15.2258839863	39.0728798361	477
15.2367894141	39.069847476	478
15.2476939047	39.0668141004	479
15.2585974579	39.0637797093	480
15.2695000737	39.060744303	481
15.2804017519	39.0577078817	482
15.2913024923	39.0546704456	483
15.3022022949	39.0516319949	484
15.3131011595	39.0485925298	485
15.3239990859	39.0455520504	486
15.3348960741	39.0425105571	487
15.3457921239	39.0394680499	488
15.3566872352	39.036424529	489
15.3675814079	39.0333799948	490
15.3784746417	39.0303344473	491
15.3893669367	39.0272878867	492
15.4002582926	39.0242403134	493
15.4111487094	39.0211917273	494
15.4220381869	39.0181421289	495
15.4329267249	39.0150915182	496
15.4438143234	39.0120398954	497
15.4547009822	39.0089872608	498
15.4655867012	39.0059336145	499
15.4764714803	39.0028789568	500
15.4873553193	38.9998232878	501
15.4982382181	38.9967666077	502
15.5091201766	38.9937089168	503
15.5200011947	38.9906502152	504
15.5308812722	38.9875905032	505
15.541760409	38.9845297809	506
15.552638605	38.9814680485	507
15.56351586	38.9784053062	508
15.5743921739	38.9753415542	509
15.5852675467	38.9722767928	510
15.5961419781	38.9692110221	511
15.6070154681	38.9661442423	512
15.6178880165	38.9630764536	513
15.6287596231	38.9600076562	514
15.639630288	38.9569378504	515
15.6505000109	38.9538670362	516
15.6613687917	38.9507952139	517
15.6722366304	38.9477223838	518
15.6831035267	38.9446485459	519
15.6939694806	38.9415737006	520
15.7048344918	38.9384978479	521
15.7156985604	38.9354209881	522
15.7265616862	38.9323431215	523
15.737423869	38.9292642481	524
15.7482851088	38.9261843682	525
15.7591454054	38.923103482	526
15.7700047587	38.9200215896	527
15.7808631685	38.9169386914	528
15.7917206348	38.9138547874	529
15.8025771574	38.9107698779	530
15.8134327363	38.9076839631	531
15.8242873712	38.9045970432	532
15.835141062	38.9015091183	533
15.8459938087	38.8984201887	534
15.8568456112	38.8953302546	535
15.8676964692	38.8922393162	536
15.8785463827	38.8891473736	537
15.8893953516	38.8860544271	538
15.9002433757	38.8829604768	539
15.9110904549	38.879865523	540
15.9219365891	38.8767695659	541
15.9327817782	38.8736726056	542
15.943626022	38.8705746423	543
15.9544693205	38.8674756764	544
15.9653116736	38.8643757078	545
15.976153081	38.861274737	546
15.9869935427	38.858172764	547
15.9978330586	38.855069789	548
16.0086716285	38.8519658123	549
16.0195092524	38.848860834	550
16.03034593	38.8457548543	551
16.0411816614	38.8426478736	552
16.0520164464	38.8395398918	553
16.0628502848	38.8364309093	554
16.0736831765	38.8333209262	555
16.0845151215	38.8302099428	556
16.0953461196	38.8270979592	557
16.1061761707	38.8239849756	558
16.1170052747	38.8208709923	559
16.1278334314	38.8177560094	560
16.1386606408	38.8146400271	561
16.1494869027	38.8115230456	562
16.1603122171	38.8084050652	563
16.1711365837	38.805286086	564
16.1819600025	38.8021661082	565
16.1927824735	38.7990451321	566
16.2036039963	38.7959231578	567
16.214424571	38.7928001855	568
16.2252441975	38.7896762154	569
16.2360628755	38.7865512477	570
16.2468806051	38.7834252827	571
16.257697386	38.7802983204	572
16.2685132183	38.7771703612	573
16.2793281016	38.7740414052	574
16.2901420361	38.7709114526	575
16.3009550215	38.7677805037	576
16.3117670577	38.7646485585	577
16.3225781446	38.7615156173	578
16.3333882821	38.7583816804	579
16.3441974701	38.7552467479	580
16.3550057085	38.7521108199	581
16.3658129972	38.7489738968	582
16.376619336	38.7458359787	583
16.3874247248	38.7426970658	584
16.3982291636	38.7395571583	585
16.4090326522	38.7364162564	586
16.4198351905	38.7332743602	587
16.4306367784	38.7301314701	588
16.4414374158	38.7269875862	589
16.4522371026	38.7238427087	590
16.4630358387	38.7206968378	591
16.4738336239	38.7175499737	592
16.4846304582	38.7144021166	593
16.4954263414	38.7112532667	594
16.5062212735	38.7081034242	595
16.5170152543	38.7049525892	596
16.5278082837	38.7018007621	597
16.5386003616	38.698647943	598
16.5493914879	38.695494132	599
16.5601816625	38.6923393295	600
16.5709708853	38.6891835355	601
16.5817591561	38.6860267503	602
16.592546475	38.6828689741	603
16.6033328417	38.6797102071	604
16.6141182561	38.6765504495	605
16.6249027182	38.6733897015	606
16.6356862279	38.6702279633	607
16.6464687849	38.667065235	608
16.6572503894	38.663901517	609
16.668031041	38.6607368093	610
16.6788107397	38.6575711122	611
16.6895894855	38.6544044259	612
16.7003672782	38.6512367506	613
16.7111441177	38.6480680865	614
16.7219200038	38.6448984337	615
16.7326949366	38.6417277925	616
16.7434689158	38.6385561632	617
16.7542419415	38.6353835458	618
16.7650140134	38.6322099405	619
16.7757851315	38.6290353477	620
16.7865552956	38.6258597674	621
16.7973245058	38.6226832	622
16.8080927617	38.6195056455	623
16.8188600635	38.6163271042	624
16.8296264109	38.6131475762	625
16.8403918039	38.6099670619	626
16.8511562423	38.6067855613	627
16.861919726	38.6036030747	628
16.872682255	38.6004196023	629
16.8834438292	38.5972351442	630
16.8942044484	38.5940497008	631
16.9049641125	38.5908632721	632
16.9157228215	38.5876758584	633
16.9264805752	38.5844874599	634
16.9372373735	38.5812980767	635
16.9479932164	38.5781077091	636
16.9587481037	38.5749163573	637
16.9695020354	38.5717240215	638
16.9802550113	38.5685307019	639
16.9910070313	38.5653363986	640
17.0017580953	38.5621411119	641
17.0125082033	38.558944842	642
17.0232573551	38.5557475891	643
17.0340055507	38.5525493533	644
17.0447527899	38.549350135	645
17.0554990726	38.5461499342	646
17.0662443988	38.5429487511	647
17.0769887683	38.5397465861	648
17.087732181	38.5365434392	649
17.0984746369	38.5333393107	650
17.1092161358	38.5301342008	651
17.1199566777	38.5269281097	652
17.1306962625	38.5237210375	653
17.1414348899	38.5205129845	654
17.1521725601	38.5173039509	655
17.1629092728	38.5140939369	656
17.1736450279	38.5108829427	657
17.1843798254	38.5076709684	658
17.1951136652	38.5044580143	659
17.2058465471	38.5012440806	660
17.21	38.5	660.387007886
17.21 38.5 660.4
17.2184340064 38.4938920408 661.4
17.2268665828 38.4877834769 662.4
17.2352977296 38.4816743086 663.4
17.2437274473 38.4755645359 664.4
17.2521557362 38.4694541593 665.4
17.2605825968 38.463343179 666.4
17.2690080294 38.4572315951 667.4
17.2774320346 38.4511194079 668.4
17.2858546127 38.4450066176 669.4
17.294275764 38.4388932245 670.4
17.3026954892 38.4327792288 671.4
17.3111137884 38.4266646308 672.4
17.3195306623 38.4205494306 673.4
17.3279461111 38.4144336285 674.4
17.3363601353 38.4083172248 675.4
17.3447727353 38.4022002196 676.4
17.3531839115 38.3960826133 677.4
17.3615936644 38.389964406 678.4
17.3700019943 38.3838455979 679.4
17.3784089016 38.3777261894 680.4
17.3868143868 38.3716061806 681.4
17.3952184503 38.3654855718 682.4
17.4036210925 38.3593643632 683.4
17.4120223138 38.3532425551 684.4
17.4204221147 38.3471201476 685.4
17.4288204954 38.340997141 686.4
17.4372174566 38.3348735356 687.4
17.4456129984 38.3287493315 688.4
17.4540071215 38.322624529 689.4
17.4623998261 38.3164991284 690.4
17.4707911127 38.3103731299 691.4
17.4791809818 38.3042465336 692.4
17.4875694337 38.2981193399 693.4
17.4959564688 38.2919915489 694.4
17.5043420875 38.285863161 695.4
17.5127262903 38.2797341763 696.4
17.5211090776 38.273604595 697.4
17.5294904498 38.2674744175 698.4
17.5378704073 38.2613436438 699.4
17.5462489505 38.2552122744 700.4
17.5546260798 38.2490803093 701.4
17.5630017957 38.2429477488 702.4
17.5713760985 38.2368145932 703.4
17.5797489887 38.2306808427 704.4
17.5881204667 38.2245464975 705.4
17.5964905328 38.2184115578 706.4
17.6048591876 38.212276024 707.4
17.6132264313 38.2061398961 708.4
17.6215922645 38.2000031745 709.4
17.6299566875 38.1938658593 710.4
17.6383197008 38.1877279508 711.4
17.6466813047 38.1815894493 712.4
17.6550414997 38.175450355 713.4
17.6634002862 38.169310668 714.4
17.6717576646 38.1631703887 715.4
17.6801136353 38.1570295172 716.4
17.6884681987 38.1508880538 717.4
17.6968213552 38.1447459987 718.4
17.7051731053 38.1386033522 719.4
17.7135234494 38.1324601144 720.4
17.7218723878 38.1263162857 721.4
17.730219921 38.1201718662 722.4
17.7385660494 38.1140268561 723.4
17.7469107734 38.1078812558 724.4
17.7552540934 38.1017350653 725.4
17.7635960098 38.0955882851 726.4
17.7719365231 38.0894409152 727.4
17.7802756336 38.0832929559 728.4
17.7886133418 38.0771444075 729.4
17.796949648 38.0709952701 730.4
17.8052845528 38.0648455441 731.4
17.8136180564 38.0586952295 732.4
17.8219501593 38.0525443268 733.4
17.830280862 38.046392836 734.4
17.8386101648 38.0402407574 735.4
17.8469380681 38.0340880913 736.4
17.8552645724 38.0279348379 737.4
17.863589678 38.0217809974 738.4
17.8719133854 38.01562657 739.4
17.880235695 38.0094715559 740.4
17.8885566072 38.0033159555 741.4
17.8968761224 37.9971597688 742.4
17.905194241 37.9910029962 743.4
17.9135109634 37.9848456379 744.4
17.9218262901 37.9786876941 745.4
17.9301402214 37.972529165 746.4
17.9384527578 37.9663700509 747.4
17.9467638997 37.960210352 748.4
17.9550736474 37.9540500684 749.4
17.9633820014 37.9478892005 750.4
17.9716889622 37.9417277485 751.4
17.97999453 37.9355657126 752.4
17.9882987054 37.929403093 753.4
17.9966014887 37.92323989 754.4
18.0049028803 37.9170761037 755.4
18.0132028807 37.9109117344 756.4
18.0215014903 37.9047467824 757.4
18.0297987094 37.8985812478 758.4
18.0380945385 37.8924151309 759.4
18.0463889781 37.8862484319 760.4
18.0546820284 37.8800811511 761.4
18.0629736899 37.8739132886 762.4
18.0712639631 37.8677448447 763.4
18.0795528483 37.8615758197 764.4
18.087840346 37.8554062136 765.4
18.0961264565 37.8492360269 766.4
18.1044111802 37.8430652596 767.4
18.1126945177 37.8368939121 768.4
18.1209764692 37.8307219845 769.4
18.1292570352 37.8245494771 770.4
18.1375362162 37.8183763901 771.4
18.1458140124 37.8122027238 772.4
18.1540904244 37.8060284782 773.4
18.1623654525 37.7998536538 774.4
18.1706390971 37.7936782507 775.4
18.1789113587 37.7875022691 776.4
18.1871822377 37.7813257092 777.4
18.1954517344 37.7751485713 778.4
18.2037198494 37.7689708557 779.4
18.2119865829 37.7627925625 780.4
18.2202519354 37.7566136919 781.4
18.2285159073 37.7504342442 782.4
18.236778499 37.7442542196 783.4
18.245039711 37.7380736183 784.4
18.2532995436 37.7318924406 785.4
18.2615579972 37.7257106867 786.4
18.2698150723 37.7195283568 787.4
18.2780707693 37.7133454511 788.4
18.2863250885 37.7071619699 789.4
18.2945780305 37.7009779133 790.4
18.3028295955 37.6947932817 791.4
18.311079784 37.6886080752 792.4
18.3193285964 37.682422294 793.4
18.3275760331 37.6762359384 794.4
18.3358220946 37.6700490086 795.4
18.3440667812 37.6638615048 796.4
18.3523100933 37.6576734273 797.4
18.3605520314 37.6514847763 798.4
18.3687925958 37.6452955519 799.4
18.3770317871 37.6391057544 800.4
18.3852696055 37.6329153841 801.4
18.3935060514 37.6267244412 802.4
18.4017411254 37.6205329259 803.4
18.4099748278 37.6143408383 804.4
18.418207159 37.6081481788 805.4
18.4264381194 37.6019549476 806.4
18.4346677094 37.5957611448 807.4
18.4428959295 37.5895667707 808.4
18.45112278 37.5833718256 809.4
18.4593482613 37.5771763096 810.4
18.467572374 37.570980223 811.4
18.4757951182 37.564783566 812.4
18.4840164946 37.5585863388 813.4
18.4922365034 37.5523885416 814.4
18.5004551452 37.5461901747 815.4
18.5086724202 37.5399912383 816.4
18.5168883289 37.5337917326 817.4
18.5251028718 37.5275916578 818.4
18.5333160492 37.5213910141 819.4
18.5415278615 37.5151898019 820.4
18.5497383091 37.5089880212 821.4
18.5579473925 37.5027856724 822.4
18.566155112 37.4965827555 823.4
18.5743614681 37.490379271 824.4
18.5825664612 37.4841752189 825.4
18.5907700916 37.4779705995 826.4
18.5989723598 37.4717654131 827.4
18.6071732662 37.4655596598 828.4
18.6153728112 37.4593533398 829.4
18.6235709952 37.4531464535 830.4
18.6317678186 37.4469390009 831.4
18.6399632818 37.4407309824 832.4
18.6481573852 37.4345223982 833.4
18.6563501293 37.4283132484 834.4
18.6645415144 37.4221035333 835.4
18.672731541 37.4158932531 836.4
18.6809202094 37.409682408 837.4
18.68910752 37.4034709983 838.4
18.6972934734 37.3972590242 839.4
18.7054780698 37.3910464859 840.4
18.7136613096 37.3848333836 841.4
18.7218431934 37.3786197175 842.4
18.7300237214 37.3724054878 843.4
18.7382028942 37.3661906949 844.4
18.746380712 37.3599753388 845.4
18.7545571754 37.3537594199 846.4
18.7627322847 37.3475429383 847.4
18.7709060403 37.3413258942 848.4
18.7790784426 37.3351082879 849.4
18.787249492 37.3288901197 850.4
18.795419189 37.3226713896 851.4
18.803587534 37.3164520979 852.4
18.8117545273 37.310232245 853.4
18.8199201693 37.3040118308 854.4
18.8280844606 37.2977908558 855.4
18.8362474014 37.2915693201 856.4
18.8444089921 37.2853472239 857.4
18.8525692333 37.2791245675 858.4
