"X" "Y" "Heat_flow"
16.5202804793255 40.2303615753303 33
16.3777744316401 40.4659190992606 42
16.4777781108359 40.4464746952809 41
16.2766593208067 40.553141943548 38
15.7371934094315 40.9920338916697 57
15.9447016081859 40.8470329558627 82
15.5480190658617 41.1573128602138 53
15.5480190658617 41.1573128602138 53
15.5538526923839 41.1406460369906 52
15.4663490953473 41.2231466509889 52
15.4324590303542 41.2103686453578 59
15.474127316374 41.1906463347188 43
15.4563488686472 41.1948129950382 39
15.5752421915469 41.1762020197366 35
15.5410742994904 41.1714796546379 46
15.5138510573647 41.176757411987 54
12.7401369878716 41.4561952891193 52
14.8532705122953 41.3392571743156 112
15.2363394866077 41.4581484631783 35
15.3327325322425 41.3362030109424 46
15.3530105685512 41.4325929733016 55
15.3813450802759 41.4050927634212 52
15.4252351539392 41.4906493491755 41
15.4066237969778 41.4028705893632 50
15.3196754553537 41.5420384843922 49
15.3380084524686 41.7403740006908 93
15.2555052765578 41.7645406904201 49
13.215984761353 41.8837017341021 45
14.2326889436207 41.8912055079866 65
14.3788051756995 41.9392620794092 57
14.771597422112 41.9559302003159 50
14.8299332463698 41.8975964110179 55
14.9068805706129 41.8925965947974 50
15.4435704888674 41.222313245257 54
15.5080176160665 41.1550905045288 64
15.9099810350555 40.1848041127265 46
15.7574758367884 40.1273031688086 45
16.0666523056807 40.4214734681727 34
14.0690782560855 40.8248049025141 285
16.5679994708337 40.0689712454406 60
15.4338474121419 41.3234253857461 45
16.5680595092151 40.3506406285022 33
16.5008374707024 39.6725784908512 46
16.7675111672475 40.3389742872114 43
16.4186089935671 40.5267531280225 47
15.6166332418603 41.0395340549042 57
15.7510827127395 41.0117563528299 52
14.8521591326679 41.3812020556023 115
14.8502148509235 41.3381460421412 115
15.1666147263698 41.4537037677445 50
15.3518995061784 41.4148150044809 43
14.8849350325753 41.9431526359388 33
14.1147105649745 41.2736985325846 -14.23
15.0607785934633 41.2470346177719 52
15.0888325894934 41.7375954625974 58
15.0724433217638 41.6950949549436 60
15.0038289859169 41.8231516897528 48
15.0779988765767 41.7337064992758 71
16.0402564172578 41.7942653774382 33
14.0654669947758 40.8281382569314 411
14.0532441592613 40.8570273941666 150
14.1210244342071 40.8489719891279 226
16.1288731917094 41.2562042997961 27
17.1966364182782 39.0239907918346 32
15.3121778374357 41.0142551699184 62
14.9607720924219 41.7762066048439 60
14.4482522398066 41.9314844465965 57
14.6113140154251 41.9009290882815 55
14.811598940822 41.9498191476448 55
14.8049322216664 41.9150965242645 67
14.742430539743 41.8025951025522 62
15.3149529871036 41.5562052885969 48
14.8941053778466 41.3323127825696 72.2
16.9294661778615 38.9611841633883 63
16.9294661778615 38.9611841633883 50
16.4236124863289 39.6798006041183 60
16.4825029272986 39.8200798168293 28
16.5158379307746 39.6914675876726 43
16.5988947433042 40.1420275684341 40
16.6455630237985 40.1570278158128 33
15.9369258251455 40.3278611182286 47
16.6463959372991 40.2767511954292 44
16.2994382483485 40.4728634272832 50
16.4883341554102 40.4186966689488 36
16.5077794870027 40.3706406873727 50
16.5069458052001 40.4523081526706 48
16.5597258036261 40.3695296830556 37
16.8214017658144 40.4014750139965 23
15.2960680231588 40.6336957301524 39
16.329716579543 40.6050870299758 55
16.3213829666642 40.599809179945 61
16.3422174121442 40.5111972398738 35
16.4213869324721 40.5114752056728 38
15.8608095358989 40.8778663858022 55
15.976924788058 40.8950890812885 33
15.4955171151329 41.1642572315188 59
15.542185498087 41.1617573346608 46
15.6027434123101 41.1309238479769 48
15.1696728759656 40.9706432016843 125
15.747471206465 41.068701372891 50
12.604020566622 41.5034174485632 102
15.7724721513217 41.0614791425417 68
15.7980288399725 41.0175898699712 46
14.8941053778466 41.3323127825696 86
15.4577377170715 41.2134243035191 42
15.4452371386158 41.2381467481924 46
15.3760675964509 41.3075917232302 48
15.446626180703 41.2173132017769 59
15.4149582054442 41.2478689867027 46
15.4027354769465 41.2598135213074 55
15.4160694423243 41.230646588107 56
15.4080135386111 41.2414800116232 43
15.4880167722763 41.1784240242761 54
15.5263508303059 41.3175922492732 48
15.5457965802855 41.1950910239135 44
13.5623891347433 41.4734208809055 33
14.6904859545558 41.4867582198955 46
14.8079910453487 41.3450904287535 92
15.2596734878047 41.4950933672173 39
15.2555068659379 41.4564818345266 46
15.1952262413485 41.5784274003956 42
14.5490907972911 41.6748153281192 55
14.7027067558786 41.8189840436486 60
15.4410705299161 41.1953685135969 56
15.2082852875228 40.9909212988409 132
12.7076353686913 41.5161957865325 81
14.0507433474467 40.9778619401368 43
16.3505503787383 40.675643338879 53
15.4346812873102 41.2198131943019 50
15.5021839672316 41.1762018183378 40
14.0827644998393 41.3489769854696 -5.86
14.06554229962 41.2414758070775 46.47
17.1616963325294 39.016185101134 32
16.0308181341901 40.3159167941291 55.2
14.0693560438952 40.8248049034649 616
14.065466993127 40.828416037497 333
15.0424424669276 41.647872134858 62
13.0651470534141 41.7145326572836 48
15.0804987999304 41.7653735159834 54
15.0291077414429 41.8153739039179 48
15.0110517683576 41.7689844571561 52
15.8649765350346 40.8375882106134 52
17.1966364182782 39.0239907918346 32
16.4497213635597 40.4923084153871 45
16.4883341554102 40.4186966689488 40
16.4980565798037 40.4564748400346 41
16.4905563085286 40.456752603398 41
16.5469483764579 40.1586942787391 46
15.9369258251455 40.3278611182286 65
16.4247216317754 40.196472141065 37
16.6988977762506 40.2889736516485 38
16.7027866732983 40.3242517810215 43
15.9077577590514 40.408695165068 45
15.9077577590514 40.408695165068 45
16.3397178660618 40.376473688491 45
16.5208351749224 40.4573082334842 56
16.5447250773219 40.4178634557053 45
16.5308357897815 40.3917520573042 48
16.6261171559781 40.3495296362995 36
16.703897780819 40.3359185638007 46
16.7030643646488 40.350085366838 44
16.1997119132809 40.5978644242017 50
16.1777666285094 40.60925337295 53
16.3397171789823 40.5464753606533 52
15.5071842145788 41.1628683605926 41
15.576353622781 41.1178680853851 73
15.52996290602 41.1459238036086 52
15.6821909250127 41.0950903594419 43
15.6558011521592 41.0784234498715 59
14.8610486635709 41.3228681377366 112
15.4741268254397 41.2909251580243 48
15.4285699391031 41.222590983831 56
15.4591264140865 41.2628692672357 52
15.4049578437887 41.2470356164835 48
15.4146803831542 41.2548135028117 55
15.4894056591325 41.1892574739354 42
15.5538518044066 41.3245368425383 49
15.5866312420826 41.2292581582598 40
15.3107870941224 41.373703342259 43
15.2374501994621 41.5434271502552 37
15.1882816134332 41.5645383428024 46
14.7652081437592 41.9828749205142 50
14.8907685392499 41.9509305170551 35
14.9568871911002 41.0045318045476 88.2
12.2287255871141 41.9592540617722 160
15.100499179521 41.8328743086935 45
15.0010511956373 41.8064848335515 56
16.4002755998528 40.3761960497519 84
16.4680555144009 40.4525858441523 33
15.4671824958748 41.2156465752487 54
12.7334695536073 41.5289738042492 43
14.9010472677749 41.8478738668213 57
14.0091515920911 41.2025863208156 13.39
17.0250242701965 39.2045198207503 56
15.2216952217627 41.3184247264457 51
14.4480530933158 41.7853717454152 60
14.7570940416498 41.4712027093621 48
15.1896695154332 41.7631515937493 53
13.8143444832366 41.2053634429048 26
15.373290324145 41.1856459993927 55
15.5141288870371 41.1681462123199 46
16.3299946939676 40.5248084566144 40
15.459686991916 40.2206365967102 57
14.3604715698162 41.8712057201377 68.5
15.9935944429982 40.3470281144191 58
14.0607445805512 40.831749388109 293
15.4735716794387 41.2031464630598 54
16.5522252946787 40.4314747173523 43
16.46333357967 40.3361958052879 47
16.3911081106953 40.4995305727791 44
15.3605115142708 41.2989804777475 56
15.4985725579833 41.2103688299519 40
15.4288476106032 41.2462023417363 54
15.3919019140772 41.2262020291933 87
15.4627379256963 41.2081464848163 48
15.5869093801937 41.1562018442473 44
14.2649125027661 41.8673164681784 70
16.5602812153577 40.4120301002879 45
16.5438914587027 40.4836974346331 48
16.3641625178696 40.543419832414 81
16.3941635022781 40.5678645894705 81
15.5610752555933 41.1245347790763 61
15.703858536508 41.0620345213376 54
16.2060990928837 41.0578690968253 120
16.2060990928837 41.0578690968253 36
17.2003264960269 39.0839855884571 38.9
17.2003264960269 39.0839855884571 42.5
15.2663585351336 41.9331988962809 85.1
17.1992153597937 39.0839855809803 38.6
